carpeta,categoria,video_name,video_path,fps,frame_count,width,height,duration,resolution
2,FAMILIA II,NIÑO,2/FAMILIA II/NIÑO.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,FAMILIA II,TÍO,2/FAMILIA II/TÍO.mp4,29.97,58,1280,720,1.9352686019352687,1280x720
2,FAMILIA II,TÍA,2/FAMILIA II/TÍA.mp4,29.97,73,1280,720,2.4357691024357693,1280x720
2,FAMILIA II,HUÉRFANO,2/FAMILIA II/HUÉRFANO.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
2,FAMILIA II,NIÑOS,2/FAMILIA II/NIÑOS.mp4,29.97,66,1280,720,2.2022022022022023,1280x720
2,FRUTAS II,FRUTAS_II,2/FRUTAS II/FRUTAS_II.mp4,29.97,101,1280,720,3.3700367033700367,1280x720
2,FRUTAS II,CAÑA,2/FRUTAS II/CAÑA.mp4,29.97,105,1280,720,3.5035035035035036,1280x720
2,FRUTAS II,CEREZA,2/FRUTAS II/CEREZA.mp4,29.97,118,1280,720,3.9372706039372707,1280x720
2,FRUTAS II,LIMA,2/FRUTAS II/LIMA.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,FRUTAS II,LIMÓN,2/FRUTAS II/LIMÓN.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
2,FRUTAS II,MANDARINA,2/FRUTAS II/MANDARINA.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,FRUTAS II,MANGA,2/FRUTAS II/MANGA.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,FRUTAS II,PALTA,2/FRUTAS II/PALTA.mp4,29.97,126,1280,720,4.2042042042042045,1280x720
2,FRUTAS II,COCO,2/FRUTAS II/COCO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,FRUTAS II,SANDÍA,2/FRUTAS II/SANDÍA.mp4,29.97,164,1280,720,5.472138805472139,1280x720
2,HISTORIA,HISTORIA,2/HISTORIA/HISTORIA.mp4,29.97,122,1280,720,4.070737404070737,1280x720
2,HISTORIA,SIMÓN_BOLIVAR,2/HISTORIA/SIMÓN_BOLIVAR.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,HISTORIA,ANTONIO_JOSÉ_DE_SUCRE,2/HISTORIA/ANTONIO_JOSÉ_DE_SUCRE.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
2,HISTORIA,FUNDACIÓN_DE_BOLIVIA,2/HISTORIA/FUNDACIÓN_DE_BOLIVIA.mp4,29.97,113,1280,720,3.7704371037704374,1280x720
2,HISTORIA,EDUARDO_AVAROA,2/HISTORIA/EDUARDO_AVAROA.mp4,29.97,107,1280,720,3.570236903570237,1280x720
2,LUGARES TURÍSTICOS,CASA_DE_LA_MONEDA,2/LUGARES TURÍSTICOS/CASA_DE_LA_MONEDA.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,LUGARES TURÍSTICOS,COTOCA,2/LUGARES TURÍSTICOS/COTOCA.mp4,29.97,111,1280,720,3.7037037037037037,1280x720
2,LUGARES TURÍSTICOS,CRISTO_DE_LA_CONCORDIA,2/LUGARES TURÍSTICOS/CRISTO_DE_LA_CONCORDIA.mp4,29.97,115,1280,720,3.8371705038371706,1280x720
2,LUGARES TURÍSTICOS,YUNGAS,2/LUGARES TURÍSTICOS/YUNGAS.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,LUGARES TURÍSTICOS,CARNAVAL_DE_ORURO,2/LUGARES TURÍSTICOS/CARNAVAL_DE_ORURO.mp4,29.97,112,1280,720,3.7370704037370706,1280x720
2,LUGARES TURÍSTICOS,CHAPARE,2/LUGARES TURÍSTICOS/CHAPARE.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,LUGARES TURÍSTICOS,COPACABANA,2/LUGARES TURÍSTICOS/COPACABANA.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,LUGARES TURÍSTICOS,TARABUCO,2/LUGARES TURÍSTICOS/TARABUCO.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,LUGARES TURÍSTICOS,LAGO_TITICACA,2/LUGARES TURÍSTICOS/LAGO_TITICACA.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,LUGARES TURÍSTICOS,TIAHUANACO,2/LUGARES TURÍSTICOS/TIAHUANACO.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,LUGARES TURÍSTICOS,LUGARES_TURÍSTICOS,2/LUGARES TURÍSTICOS/LUGARES_TURÍSTICOS.mp4,29.97,112,1280,720,3.7370704037370706,1280x720
2,LUGARES TURÍSTICOS,CERRO_RICO_DE_POTOSÍ,2/LUGARES TURÍSTICOS/CERRO_RICO_DE_POTOSÍ.mp4,29.97,134,1280,720,4.471137804471138,1280x720
2,NÚMEROS II,CINCUENTA_Y_UNO,2/NÚMEROS II/CINCUENTA_Y_UNO.mp4,29.97,100,1280,720,3.3366700033366703,1280x720
2,NÚMEROS II,CINCUENTA_Y_DOS,2/NÚMEROS II/CINCUENTA_Y_DOS.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,NÚMEROS II,CINCUENTA_Y_TRES,2/NÚMEROS II/CINCUENTA_Y_TRES.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,NÚMEROS II,CINCUENTA_Y_CUATRO,2/NÚMEROS II/CINCUENTA_Y_CUATRO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,NÚMEROS II,CINCUENTA_Y_CINCO,2/NÚMEROS II/CINCUENTA_Y_CINCO.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,NÚMEROS II,CINCUENTA_Y_SEIS,2/NÚMEROS II/CINCUENTA_Y_SEIS.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,NÚMEROS II,CINCUENTA_Y_SIETE,2/NÚMEROS II/CINCUENTA_Y_SIETE.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,NÚMEROS II,CINCUENTA_Y_NUEVE,2/NÚMEROS II/CINCUENTA_Y_NUEVE.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,NÚMEROS II,SESENTA,2/NÚMEROS II/SESENTA.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,NÚMEROS II,SETENTA,2/NÚMEROS II/SETENTA.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,NÚMEROS II,OCHENTA,2/NÚMEROS II/OCHENTA.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
2,NÚMEROS II,NOVENTA,2/NÚMEROS II/NOVENTA.mp4,29.97,104,1280,720,3.4701368034701368,1280x720
2,NÚMEROS II,CIEN,2/NÚMEROS II/CIEN.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,NÚMEROS II,DOSCIENTOS,2/NÚMEROS II/DOSCIENTOS.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,NÚMEROS II,TRESCIENTOS,2/NÚMEROS II/TRESCIENTOS.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,NÚMEROS II,CUATROCIENTOS,2/NÚMEROS II/CUATROCIENTOS.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,NÚMEROS II,QUINIENTOS,2/NÚMEROS II/QUINIENTOS.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,NÚMEROS II,CINCUENTA_Y_OCHO,2/NÚMEROS II/CINCUENTA_Y_OCHO.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,OPUESTOS,OPUESTO,2/OPUESTOS/OPUESTO.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,OPUESTOS,ALTO,2/OPUESTOS/ALTO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,OPUESTOS,BAJO,2/OPUESTOS/BAJO.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
2,OPUESTOS,ANCHO,2/OPUESTOS/ANCHO.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,OPUESTOS,ANGOSTO,2/OPUESTOS/ANGOSTO.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,OPUESTOS,RÁPIDO,2/OPUESTOS/RÁPIDO.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
2,OPUESTOS,LENTO,2/OPUESTOS/LENTO.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,OPUESTOS,GORDO,2/OPUESTOS/GORDO.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,OPUESTOS,FLACO,2/OPUESTOS/FLACO.mp4,29.97,67,1280,720,2.235568902235569,1280x720
2,OPUESTOS,GRANDE,2/OPUESTOS/GRANDE.mp4,29.97,98,1280,720,3.2699366032699366,1280x720
2,OPUESTOS,PEQUEÑO,2/OPUESTOS/PEQUEÑO.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,OPUESTOS,DURO,2/OPUESTOS/DURO.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
2,OPUESTOS,SUAVE,2/OPUESTOS/SUAVE.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,OPUESTOS,BONITO,2/OPUESTOS/BONITO.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
2,OPUESTOS,FEO,2/OPUESTOS/FEO.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
2,OPUESTOS,BUENO,2/OPUESTOS/BUENO.mp4,29.97,110,1280,720,3.6703370036703373,1280x720
2,OPUESTOS,MALO,2/OPUESTOS/MALO.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
2,OPUESTOS,POSITIVO,2/OPUESTOS/POSITIVO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,OPUESTOS,NEGATIVO,2/OPUESTOS/NEGATIVO.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,OPUESTOS,AMAR,2/OPUESTOS/AMAR.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,OPUESTOS,ODIAR,2/OPUESTOS/ODIAR.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,OPUESTOS,VERDAD,2/OPUESTOS/VERDAD.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,OPUESTOS,MENTIRA,2/OPUESTOS/MENTIRA.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,OPUESTOS,BARATO,2/OPUESTOS/BARATO.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
2,OPUESTOS,CARO,2/OPUESTOS/CARO.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,OPUESTOS,CERCA(OPCIÓN_A),2/OPUESTOS/CERCA(OPCIÓN_A).mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,OPUESTOS,CERCA(OPCIÓN_B),2/OPUESTOS/CERCA(OPCIÓN_B).mp4,29.97,94,1280,720,3.1364698031364697,1280x720
2,OPUESTOS,LEJOS(OPCIÓN_A),2/OPUESTOS/LEJOS(OPCIÓN_A).mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,OPUESTOS,LEJOS(OPCIÓN_B),2/OPUESTOS/LEJOS(OPCIÓN_B).mp4,29.97,107,1280,720,3.570236903570237,1280x720
2,OPUESTOS,POCO(OPCIÓN_A),2/OPUESTOS/POCO(OPCIÓN_A).mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,OPUESTOS,POCO(OPCIÓN_B),2/OPUESTOS/POCO(OPCIÓN_B).mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,OPUESTOS,MUCHO(OPCIÓN_A),2/OPUESTOS/MUCHO(OPCIÓN_A).mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,OPUESTOS,MUCHO(OPCIÓN_B),2/OPUESTOS/MUCHO(OPCIÓN_B).mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,PAÍSES,BOLIVIA,2/PAÍSES/BOLIVIA.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,PAÍSES,ARGENTINA,2/PAÍSES/ARGENTINA.mp4,29.97,56,1280,720,1.8685352018685353,1280x720
2,PAÍSES,BRASIL,2/PAÍSES/BRASIL.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,PAÍSES,COLOMBIA,2/PAÍSES/COLOMBIA.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
2,PAÍSES,CHILE,2/PAÍSES/CHILE.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,PAÍSES,ECUADOR,2/PAÍSES/ECUADOR.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,PAÍSES,ESPAÑA,2/PAÍSES/ESPAÑA.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,PAÍSES,ESTADOS_UNIDOS,2/PAÍSES/ESTADOS_UNIDOS.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,PAÍSES,MÉXICO,2/PAÍSES/MÉXICO.mp4,29.97,105,1280,720,3.5035035035035036,1280x720
2,PAÍSES,PARAGUAY,2/PAÍSES/PARAGUAY.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
2,PAÍSES,PERÚ,2/PAÍSES/PERÚ.mp4,29.97,94,1280,720,3.1364698031364697,1280x720
2,PAÍSES,URUGUAY,2/PAÍSES/URUGUAY.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,PAÍSES,VENEZUELA,2/PAÍSES/VENEZUELA.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,PAÍSES,PAÍSES,2/PAÍSES/PAÍSES.mp4,29.97,70,1280,720,2.335669002335669,1280x720
2,PRENDAS DE VESTIR,PRENDAS_DE_VESTIR,2/PRENDAS DE VESTIR/PRENDAS_DE_VESTIR.mp4,29.97,98,1280,720,3.2699366032699366,1280x720
2,PRENDAS DE VESTIR,VESTIDO,2/PRENDAS DE VESTIR/VESTIDO.mp4,29.97,104,1280,720,3.4701368034701368,1280x720
2,PRENDAS DE VESTIR,CHULO,2/PRENDAS DE VESTIR/CHULO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,PRENDAS DE VESTIR,SOMBRERO,2/PRENDAS DE VESTIR/SOMBRERO.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,PRENDAS DE VESTIR,CAMISA,2/PRENDAS DE VESTIR/CAMISA.mp4,29.97,110,1280,720,3.6703370036703373,1280x720
2,PRENDAS DE VESTIR,BLUSA,2/PRENDAS DE VESTIR/BLUSA.mp4,29.97,107,1280,720,3.570236903570237,1280x720
2,PRENDAS DE VESTIR,CORBATA,2/PRENDAS DE VESTIR/CORBATA.mp4,29.97,122,1280,720,4.070737404070737,1280x720
2,PRENDAS DE VESTIR,TERNO,2/PRENDAS DE VESTIR/TERNO.mp4,29.97,111,1280,720,3.7037037037037037,1280x720
2,PRENDAS DE VESTIR,MEDIAS,2/PRENDAS DE VESTIR/MEDIAS.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,PRENDAS DE VESTIR,ZAPATO,2/PRENDAS DE VESTIR/ZAPATO.mp4,29.97,66,1280,720,2.2022022022022023,1280x720
2,PRENDAS DE VESTIR,CALZONCILLO,2/PRENDAS DE VESTIR/CALZONCILLO.mp4,29.97,115,1280,720,3.8371705038371706,1280x720
2,PRENDAS DE VESTIR,CALZON,2/PRENDAS DE VESTIR/CALZON.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,PRENDAS DE VESTIR,PANTALÓN,2/PRENDAS DE VESTIR/PANTALÓN.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
2,PRENDAS DE VESTIR,FALDA,2/PRENDAS DE VESTIR/FALDA.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,PRENDAS DE VESTIR,POLERA,2/PRENDAS DE VESTIR/POLERA.mp4,29.97,149,1280,720,4.971638304971639,1280x720
2,PRENDAS DE VESTIR,SOSTÉN,2/PRENDAS DE VESTIR/SOSTÉN.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,SALUD_SEXUAL_Y_REPRODUCTIVA,2/SALUD SEXUAL Y REPRODUCTIVA/SALUD_SEXUAL_Y_REPRODUCTIVA.mp4,29.97,171,1280,720,5.705705705705706,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,ENFERMEDAD,2/SALUD SEXUAL Y REPRODUCTIVA/ENFERMEDAD.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,MEDICINA,2/SALUD SEXUAL Y REPRODUCTIVA/MEDICINA.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,VIDA,2/SALUD SEXUAL Y REPRODUCTIVA/VIDA.mp4,29.97,70,1280,720,2.335669002335669,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,MORIR,2/SALUD SEXUAL Y REPRODUCTIVA/MORIR.mp4,29.97,70,1280,720,2.335669002335669,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,CONTAGIO,2/SALUD SEXUAL Y REPRODUCTIVA/CONTAGIO.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,DOLOR_DE_CABEZA,2/SALUD SEXUAL Y REPRODUCTIVA/DOLOR_DE_CABEZA.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,DIAGNÓSTICO,2/SALUD SEXUAL Y REPRODUCTIVA/DIAGNÓSTICO.mp4,29.97,106,1280,720,3.5368702035368704,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,PENE,2/SALUD SEXUAL Y REPRODUCTIVA/PENE.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,ESPERMATOZOIDES,2/SALUD SEXUAL Y REPRODUCTIVA/ESPERMATOZOIDES.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,VAGINA,2/SALUD SEXUAL Y REPRODUCTIVA/VAGINA.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,TROMPAS_DE_FALOPIO,2/SALUD SEXUAL Y REPRODUCTIVA/TROMPAS_DE_FALOPIO.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,ÓVULO,2/SALUD SEXUAL Y REPRODUCTIVA/ÓVULO.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,EMBARAZO,2/SALUD SEXUAL Y REPRODUCTIVA/EMBARAZO.mp4,29.97,98,1280,720,3.2699366032699366,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,PARTO,2/SALUD SEXUAL Y REPRODUCTIVA/PARTO.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,DOLOR_DE_MUELA,2/SALUD SEXUAL Y REPRODUCTIVA/DOLOR_DE_MUELA.mp4,29.97,102,1280,720,3.4034034034034035,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,DOLOR,2/SALUD SEXUAL Y REPRODUCTIVA/DOLOR.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,SALUD SEXUAL Y REPRODUCTIVA,TESTÍCULOS,2/SALUD SEXUAL Y REPRODUCTIVA/TESTÍCULOS.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
2,SUSTANTIVOS,TIZA,2/SUSTANTIVOS/TIZA.mp4,29.97,102,1280,720,3.4034034034034035,1280x720
2,SUSTANTIVOS,ALMOHADILLA,2/SUSTANTIVOS/ALMOHADILLA.mp4,29.97,71,1280,720,2.3690357023690356,1280x720
2,SUSTANTIVOS,MAPA,2/SUSTANTIVOS/MAPA.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,SUSTANTIVOS,SOFÁ,2/SUSTANTIVOS/SOFÁ.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,SUSTANTIVOS,DUCHA,2/SUSTANTIVOS/DUCHA.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,SUSTANTIVOS,ROPERO,2/SUSTANTIVOS/ROPERO.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
2,SUSTANTIVOS,VENTANA,2/SUSTANTIVOS/VENTANA.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,SUSTANTIVOS,AJEDREZ,2/SUSTANTIVOS/AJEDREZ.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
2,SUSTANTIVOS,CARTAS,2/SUSTANTIVOS/CARTAS.mp4,29.97,113,1280,720,3.7704371037704374,1280x720
2,SUSTANTIVOS,JUEGOS_ELECTRÓNICOS,2/SUSTANTIVOS/JUEGOS_ELECTRÓNICOS.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,SUSTANTIVOS,CELULAR,2/SUSTANTIVOS/CELULAR.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,SUSTANTIVOS,INTERNET,2/SUSTANTIVOS/INTERNET.mp4,29.97,99,1280,720,3.3033033033033035,1280x720
2,SUSTANTIVOS,E-MAIL,2/SUSTANTIVOS/E-MAIL.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
2,SUSTANTIVOS,COMPUTADORA,2/SUSTANTIVOS/COMPUTADORA.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
2,TIEMPO II,TARDE,2/TIEMPO II/TARDE.mp4,29.97,57,1280,720,1.901901901901902,1280x720
2,TIEMPO II,LUEGO,2/TIEMPO II/LUEGO.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
2,TIEMPO II,PRESENTE,2/TIEMPO II/PRESENTE.mp4,29.97,56,1280,720,1.8685352018685353,1280x720
2,TIEMPO II,PASADO,2/TIEMPO II/PASADO.mp4,29.97,64,1280,720,2.135468802135469,1280x720
2,TIEMPO II,FUTURO,2/TIEMPO II/FUTURO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,TIEMPO II,PRÓXIMO,2/TIEMPO II/PRÓXIMO.mp4,29.97,73,1280,720,2.4357691024357693,1280x720
2,TIEMPO II,AÑO_PASADO,2/TIEMPO II/AÑO_PASADO.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,TIEMPO II,HASTA_LUEGO,2/TIEMPO II/HASTA_LUEGO.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,TIEMPO II,HASTA_MAÑANA,2/TIEMPO II/HASTA_MAÑANA.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,TIEMPO II,HASTA_PRONTO,2/TIEMPO II/HASTA_PRONTO.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,TIEMPO II,TODOS_LOS_DÍAS,2/TIEMPO II/TODOS_LOS_DÍAS.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,TIEMPO II,TEMPRANO,2/TIEMPO II/TEMPRANO.mp4,29.97,64,1280,720,2.135468802135469,1280x720
2,TIEMPO II,DESPUÉS,2/TIEMPO II/DESPUÉS.mp4,29.97,59,1280,720,1.9686353019686353,1280x720
2,TRABAJO,TRABAJO,2/TRABAJO/TRABAJO.mp4,29.97,70,1280,720,2.335669002335669,1280x720
2,TRABAJO,PROFESIÓN,2/TRABAJO/PROFESIÓN.mp4,29.97,66,1280,720,2.2022022022022023,1280x720
2,TRABAJO,TRABAJADOR,2/TRABAJO/TRABAJADOR.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,TRABAJO,SALARIO,2/TRABAJO/SALARIO.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,TRABAJO,VACACIÓN,2/TRABAJO/VACACIÓN.mp4,29.97,70,1280,720,2.335669002335669,1280x720
2,TRABAJO,CONTRATO,2/TRABAJO/CONTRATO.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,TRABAJO,MARCAR_TARJETA,2/TRABAJO/MARCAR_TARJETA.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,TRABAJO,JEFE,2/TRABAJO/JEFE.mp4,29.97,60,1280,720,2.002002002002002,1280x720
2,TRABAJO,ALBAÑIL,2/TRABAJO/ALBAÑIL.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,TRABAJO,SECRETARIA,2/TRABAJO/SECRETARIA.mp4,29.97,109,1280,720,3.6369703036369705,1280x720
2,TRABAJO,ABOGADO,2/TRABAJO/ABOGADO.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,TRABAJO,ARQUITECTO,2/TRABAJO/ARQUITECTO.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
2,TRABAJO,DOCTOR,2/TRABAJO/DOCTOR.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,TRABAJO,ENFERMERA,2/TRABAJO/ENFERMERA.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,TRABAJO,MAESTRO,2/TRABAJO/MAESTRO.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
2,TRABAJO,COMERCIANTE,2/TRABAJO/COMERCIANTE.mp4,29.97,99,1280,720,3.3033033033033035,1280x720
2,TRABAJO,DENTISTA,2/TRABAJO/DENTISTA.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,TRABAJO,POLICÍA,2/TRABAJO/POLICÍA.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,VERBOS II,VERBOS_II,2/VERBOS II/VERBOS_II.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,VERBOS II,TENER,2/VERBOS II/TENER.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,VERBOS II,OLVIDAR,2/VERBOS II/OLVIDAR.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,VERBOS II,VIAJAR,2/VERBOS II/VIAJAR.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,VERBOS II,RECORDAR,2/VERBOS II/RECORDAR.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,VERBOS II,SENTIR,2/VERBOS II/SENTIR.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,VERBOS II,NECESITAR,2/VERBOS II/NECESITAR.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,VERBOS II,COMUNICAR,2/VERBOS II/COMUNICAR.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,VERBOS II,EMPEZAR,2/VERBOS II/EMPEZAR.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
2,VERBOS II,TERMINAR,2/VERBOS II/TERMINAR.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,VERBOS II,JUGAR,2/VERBOS II/JUGAR.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
2,VERBOS II,COMPARTIR,2/VERBOS II/COMPARTIR.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
2,VERBOS II,ENSEÑAR,2/VERBOS II/ENSEÑAR.mp4,29.97,101,1280,720,3.3700367033700367,1280x720
2,VERBOS II,VOLVER,2/VERBOS II/VOLVER.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,VERBOS II,SENTAR,2/VERBOS II/SENTAR.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
2,VERBOS II,BUSCAR,2/VERBOS II/BUSCAR.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,VERBOS II,ESCUCHAR,2/VERBOS II/ESCUCHAR.mp4,29.97,101,1280,720,3.3700367033700367,1280x720
2,VERBOS II,MIRAR,2/VERBOS II/MIRAR.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,VERBOS II,ESPERAR,2/VERBOS II/ESPERAR.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
2,VERBOS II,APURAR,2/VERBOS II/APURAR.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
2,VERBOS II,VISITAR,2/VERBOS II/VISITAR.mp4,29.97,131,1280,720,4.371037704371038,1280x720
